list_id,list_name,list_url,list_tag,list_des
5200944839,欧美流行歌曲｜好听到单曲循环,http://p2.music.126.net/NM-wa_-u-H-fWrwk1CCg9w==/109951165329812130.jpg,"欧美,榜单,流行",优先考虑那些优先考虑你的人..
2390539027,【欧美】那些让耳朵怀孕的英文歌曲～,http://p2.music.126.net/o6GJySiTRkXDXKO4NCqYhw==/109951167837899826.jpg,"欧美,流行,学习",每天，都要去去做一些枯燥的事一些让人心烦的事可是又不得不去做一切都在重复都在复制、粘贴，复制、粘贴…...
2334345226,民谣最全歌单/不接受任何反驳,http://p1.music.126.net/NicYB1sXEbJwHBGJBO2VAA==/109951164197479067.jpg,"华语,民谣,摇滚",如果你听民谣很久了，那么这些歌你都听过吗？如果你才刚开始听，那么你有福气了，这里最全。网易民谣最全歌...
873387316,民谣穷的只剩故事,http://p1.music.126.net/Jy26ZbzS4ztfJCF68yj83w==/109951163973153432.jpg,"民谣,安静",民谣费烟，民谣费酒，穷的就剩那么一点情感和故事了
2649209980,曾经那些民瑶和烟嗓,http://p1.music.126.net/wJ4ZwYM0Woj090X09YOBjQ==/109951164422926599.jpg,"民谣,华语",一人在成路上，走走停停跌跌撞撞，一些人或事让我们变着成熟，为了生活我们患得患失过很多，民谣倾诉着生活...
5141058596,欧美烟嗓｜灵魂唱腔，心醉微醺节奏,http://p1.music.126.net/VP7lzjEdmWd0zLsqqvZlNQ==/109951165168863172.jpg,"欧美,流行,夜晚",精选了70首迷醉的欧美烟嗓极致慵懒的声线 带给你不一样的听觉体验“烟嗓”一开口就已满载故事，仿佛是被...
2449584784,好听到爆的欧美歌,http://p1.music.126.net/hv_cuAVr4GKaBE7doqK3pA==/109951164162877803.jpg,欧美,精选欧美歌曲，你要的这里都有！
8780598793,节奏控 | 戴上耳机世界都是你的,http://p1.music.126.net/gptLz0E8GN5PrgnDq8caZA==/109951168961095718.jpg,"流行,学习,90后",［节奏控专属歌单］打击乐器节奏为骨，韵律为皮肉，词为血脉，思想为灵魂。永远别让世俗淹没了生活的热情和...
2469559434,【欧美风】碧梨/霉霉/戳爷/比伯/萌德/断眉,http://p2.music.126.net/kmaBmUtcdRgFX3EaqehaoA==/109951165210101750.jpg,欧美,听前看简介！嗨云友！很高兴你和我有缘，看到了我的歌单。我喜欢欧美风歌曲已经有几年啦！个人喜欢的一些优...
810117939,【听说是今年最火的！】英文歌,http://p2.music.126.net/H6p2rhmnSL7ZcX76b_O6Nw==/18820340534651907.jpg,"流行,欧美",不畏将来，不念过往。人间一趟，看见太阳
2204315329,超级好听的抒情英文歌。,http://p2.music.126.net/6dUgrNViFvne8D0B8ZSryg==/109951164637653456.jpg,"欧美,流行,怀旧",一起来感受英文歌带来的情感共鸣吧！歌曲全都是我自己听过许多遍后把喜欢的挑出来的，歌名越长越好听………...
