song_id,song_name,score,song_url,artist_name,artist_id
17783969,Stuttering,100,https://p2.music.126.net/7mmmeEy3KyHP-uuZhmVdFw==/699289395274095.jpg,Fefe Dobson,57223
1807865,The Saltwater Room,100,https://p1.music.126.net/B8FbZFbK4fe00WRkChgw4w==/838927372045313.jpg,Owl City,40859
4164331,Bye Bye Bye,100,https://p1.music.126.net/__TFfEz3M6Coxauyxnmk0g==/1695446930044953.jpg,Lovestoned,95748
19572271,Gotta Have You,100,https://p1.music.126.net/EUF1CK9GOrtT0ykWrv5jkQ==/109951167031383017.jpg,The Weepies,101981
428203132,Shutterbug,100,https://p1.music.126.net/fCKEWFj1qWSCPdI8AVCWoQ==/1419469526399516.jpg,Glenna,12107487
29480187,We Can't Stop,100,https://p1.music.126.net/wnAdYwv2gisI8npJhJIwQA==/109951167307171307.jpg,Boyce Avenue,29709
1890219033,安静的稻草人,100,https://p1.music.126.net/TiRkmCSAbufVQUy0k2nhJQ==/109951166560870733.jpg,吴大文,33138919
1900002723,你一出现,100,https://p1.music.126.net/Hc1bVVznektMoCjoNwQl7w==/109951166681312788.jpg,范芽芽,29562931
2034031983,慢冷·2023,100,https://p1.music.126.net/FWTygwcO_cVD-lSsFPl7SA==/109951168501962239.jpg,WiFi歪歪,32571955
2015056300,爱的蠢动,100,https://p1.music.126.net/t27gy0Gpabfc4BzbUm2W7A==/109951168239919099.jpg,胡期皓,31003906
1882400889,缓缓,100,https://p2.music.126.net/H8eVRcpOoblRlWOPqgui9w==/109951166544258058.jpg,杜宣达,12060040
1462753117,Under / Over,100,https://p2.music.126.net/_3jjtMJmThFKULSCId2Pdw==/109951165138250276.jpg,Gracie Abrams,33515545
1886345442,Keep Your Head Up Princess,100,https://p2.music.126.net/vUZstXP4G3tBXSGi5WbSDg==/109951166512266978.jpg,Anson Seabra,14470054
1818983562,Like 1999,100,https://p2.music.126.net/QXn8KN8D4SMzsjl8I6d1bw==/109951165848772660.jpg,Valley,83684
1815892497,Waving At Cars,100,https://p2.music.126.net/JDIyMuDRPZmnrvssRld5pg==/109951165674055444.jpg,Isac Elliot,772147
1458667025,Honest,100,https://p2.music.126.net/JfFTebG0ioKhC7Hnd5q_kQ==/109951168746400160.jpg,rei brown,12917017
29412405,In The Shadow Of The Sun,100,https://p2.music.126.net/v9vylpINJPbjjhfGdWd1Zw==/2534374302157990.jpg,Professor Green,41561
1388433823,Bleeding Love,100,https://p2.music.126.net/I_v7QFKavCcorjSn-xV5KQ==/109951168596727625.jpg,Ni/Co,27842648
1356658022,Slow Down,100,https://p2.music.126.net/d9d0ys74aC9tCfHtp6jcuA==/109951163975730949.jpg,Madnap,896042
1313584359,So Far Away (Acoustic),100,https://p2.music.126.net/8gAbFDUrd0Q8V8bDXT_RfQ==/109951168291209486.jpg,Adam Christopher,13157086
1440570723,Normal No More,100,https://p2.music.126.net/s3mKaXDECHZlxi43d7bkCA==/109951164905500417.jpg,TYSM,12278200
1922888354,苦茶子,100,https://p1.music.126.net/VjXYNoGC3lXajZDs0r35XQ==/109951167852652412.jpg,Starling8,36772893
1492584510,沉沦与遐想,100,https://p1.music.126.net/7BgLADW7ZJqPizR918S5UQ==/109951166179751996.jpg,C.HØPE,34172520
2041974276,风驶过的声音是,100,https://p1.music.126.net/gfLR-3TEncp1cOog8oUaFA==/109951168567036973.jpg,海洋Bo,36985903
2025533834,我们的歌,100,https://p1.music.126.net/Gm2v1KrDe2TwplzxcmTxYg==/109951168428025131.jpg,刘大拿,29588305
2019573476,达尔文,100,https://p1.music.126.net/4x-65bnidSKyEMDBmGtn8g==/109951168466764238.jpg,林俊杰,3684
1417055605,Million Days,100,https://p1.music.126.net/OCXJq2VEytCN6xIuS7Raag==/109951164630509914.jpg,SABAI,32093901
1344438011,Make A Move,100,https://p2.music.126.net/_JDQLEOdtJcAEkxry3-aeA==/109951163842785146.jpg,EMMA WAHLIN,29426733
500412390,Contact,100,https://p2.music.126.net/TPck7lv3kqj9x_iXqx7mOQ==/109951163692316285.jpg,Lulleaux,1115185
1459697279,What U Do,100,https://p2.music.126.net/oK9lZOiyKUlSSk7vBP7HpQ==/109951165104873935.jpg,Wild Culture,787041
1316563030,Superficial Love,100,https://p2.music.126.net/o1wrc3nQuQ5Fd6W3j5MkfA==/109951166275536046.jpg,Karim Mika,261521
28726587,Elastic Heart,100,https://p2.music.126.net/qyHTXefYkNzLSn80y8g8yQ==/109951165970787218.jpg,Sia,74625
1297498908,Walk Thru Fire,100,https://p2.music.126.net/SZFvPTbtIWaO2Dz1ytOeAw==/109951163433090567.jpg,Vicetone,747030
475072054,Coming Home,100,https://p2.music.126.net/26LmHGBc_ZQAOXk9W13QMQ==/109951167211468183.jpg,Dash Berlin,32124
17654232,Lights,100,https://p2.music.126.net/CWR1Wu6MR3850Bytq8bjzg==/6643249255718411.jpg,Ellie Goulding,56598
1384450197,Remember Our Summer,100,https://p2.music.126.net/nRKx-2GTCaO4X_tcdE-_bQ==/109951164296813169.jpg,FrogMonster,30549371
2019573476,达尔文,100,https://p1.music.126.net/4x-65bnidSKyEMDBmGtn8g==/109951168466764238.jpg,林俊杰,3684
1877996649,危险派对,100,https://p1.music.126.net/GpnLproqUUyc4xmYKpRFcQ==/109951166516282895.jpg,王以太,12236125
2025533834,我们的歌,100,https://p1.music.126.net/Gm2v1KrDe2TwplzxcmTxYg==/109951168428025131.jpg,刘大拿,29588305
1934251776,小城夏天,100,https://p1.music.126.net/wYuFxK1i_5jqs58xXQ-Jfg==/109951167350445378.jpg,LBI利比,12277194
1968781675,一直很安静,100,https://p1.music.126.net/d3P6hiIEDH4Gp9cApS5b3A==/109951167740623345.jpg,王贰浪,14312549
1979417838,我的美丽feat.海洋Bo,100,https://p2.music.126.net/8ZpCzo4gEeCAQyXAGYXKUQ==/109951167854450663.jpg,海洋Bo,36985903
1398283847,我只能离开,100,https://p1.music.126.net/5GPFbTQU-kW57PGv_7LeBw==/109951164440649436.jpg,颜人中,31376161
1804879213,过,100,https://p1.music.126.net/fwXShM46KdIj3hB8_lJ71g==/109951165545588869.jpg,王嘉尔,1083118
26387325,拉过勾的,100,https://p1.music.126.net/x-r68cAnC3yefRnibe9POg==/109951163077575462.jpg,陆虎,3793
1922888354,苦茶子,100,https://p1.music.126.net/VjXYNoGC3lXajZDs0r35XQ==/109951167852652412.jpg,Starling8,36772893
1383909126,断点,100,https://p2.music.126.net/5JQJ37RMQEzdKXiNY0_ypA==/109951164685340561.jpg,巧乐兹,31255686
1448197936,当真 (完整版),100,https://p2.music.126.net/4WQ7kKtDjtb9B-WJk77zzQ==/109951164987803704.jpg,野小马,28416044
